TF	target	importance
Rxrb	Gm15539	0.00828473852061836
Rxrg	Gm39027	0.008278269225472158
Rxrg	Tmem274	0.008265708395878578
Rxrg	4930478L05Rik	0.008258591004657674
Rxrg	Lum	0.008258557044686622
Rxrg	Gm39929	0.008255246444417611
Vdr	Myoz2	0.008240284470556284
Rarg	Smarce1-ps1	0.008239606416153015
Rxrg	Gm35021	0.008238272329133016
Rxrg	Afp	0.008231764791440273
Rxrg	Gm16534	0.00822836695143096
Rxrg	Ptgfr	0.008216928800080736
Rxrg	Hist1h2an	0.008212866251831008
Rxrg	Gm18030	0.008202234284797378
Nr2f1	Sprr2a2	0.008194934535424055
Vdr	2210411M09Rik	0.008188488809043756
Vdr	Fgf3	0.008187913822790802
Vdr	AC163277.1	0.008180588458938149
Nr2f1	Matn1	0.008171835757514765
Vdr	Defb39	0.00817081901396616
Rarg	Gm12976	0.008166571622474845
Rxrg	Gm15473	0.008164314763599582
Rxrg	Gm40847	0.008149979755180647
Rxrg	Rslcan18	0.008146165323500043
Rxrg	Gm11234	0.008132902780960329
Rxrg	Gm48697	0.008126496909329886
Rxrg	Gm15587	0.008119350248506784
Rxrg	C1s2	0.008112410678778952
Rxrg	Rbm8a2	0.008112255227956102
Rxrg	Upk1b	0.008102990461112338
Nr1h2	Csnka2ip	0.008080601498967076
Rxrg	Gdf10	0.008074239047025155
Rxrg	Gm49392	0.00805727766016914
Vdr	Gm28792	0.008046024826575323
Vdr	Cldn18	0.008026116824913861
Rarg	6430710C18Rik	0.008011208735076618
Rxrg	Gm19684	0.008003785094591407
Rxrg	Dusp8	0.008003610326051342
Rxrg	Gm6185	0.007998563520194284
Rxrg	Magel2	0.007992076476413283
Vdr	Gm48841	0.007991034015040125
Rarg	Gm40910	0.007978990567012014
Rxrg	Slc22a30	0.007978227994280777
Rarg	Gm14373	0.00797516049892268
Rxrg	Gm10874	0.007966098328363818
Vdr	4930512J16Rik	0.00796421806498985
Rxrg	Gm17541	0.007962313355219951
Rxrg	4930592C13Rik	0.0079614149064733
Nr2f1	Foxr2	0.007953954054171205
Rxrg	Gm13146	0.007945668448822964
Rarg	9530027J09Rik	0.007942308990655345
Rxrg	Knstrn	0.007934348855489085
Rxrg	Mki67	0.007904734061166752
Vdr	Gm15201	0.007896216850283399
Vdr	Cyp17a1	0.007882884957647607
Rarg	Cav3	0.00786900161255556
Rxrb	Gm21769	0.00783755040296212
Rarg	Zbtb3	0.007834291777724892
Rxrg	Gm26776	0.007795794111248061
Rxrg	Gm15460	0.0077889356792170215
Nr1h2	B230214G05Rik	0.007783465660863844
Vdr	Zfp114	0.007778435902922539
Rxrg	Abca14	0.007773559168562221
Rxrg	Gm41492	0.007754411957275712
Rxrg	Cdkn2d	0.007738716441198806
Rxrg	Aurka	0.007729392646548599
Rxrg	Gm49435	0.0077283854314059534
Rxrg	4833413G10Rik	0.007709252101800775
Vdr	AC151275.1	0.0077067822586526545
Rxrg	Rps12-ps11	0.007692441697046066
Rxrg	Slc26a7	0.007686406869469539
Rxrb	Srpk3	0.007682896433115661
Vdr	AC132353.1	0.007661676894444784
Nr2f1	Tecrl	0.007656271966817984
Vdr	Gm45699	0.007648095506579719
Rxrb	Tchh	0.007641886220329839
Rxrg	4933427E13Rik	0.007636762376798131
Vdr	Cav3	0.007635246580944642
Rxrg	AU022754	0.007618880539484039
Rxrg	Pbx4	0.007600462726266454
Rxrg	Gm6222	0.007599139686578337
Rxrg	Btg4	0.007586684582529354
Rxrg	Gm48670	0.007585665194795505
Rxrg	Gfra4	0.0075760061962092725
Rxrg	A230103J11Rik	0.00757006652307748
Rxrg	1810059C17Rik	0.007539280878431822
Rarg	Gabrg1	0.007514537982769073
Rxrg	BC025920	0.00751139340292535
Vdr	Npffr1	0.007509643730911444
Rxrg	Gm47760	0.007508248234285398
Vdr	2010009K17Rik	0.007488590857002031
Rxrg	Nlrp9b	0.00748326122122384
Nr1h2	Gm45495	0.00747943845843989
Rxrg	Speer4cos	0.007467389942733134
Rxrg	Ggn	0.007451120561071873
Rxrg	Gm13421	0.007450283290970899
Rxrg	Gm4651	0.007443335222254584
Rarg	Gm47760	0.007434796787035588
Rxrg	Speer6-ps1	0.00742893248787282
Rxrg	Vmn2r13	0.007427778107477455
Rxrg	Gm10221	0.0074240211175600115
Rarg	Gm11249	0.007423265702242745
Rarg	Cers3	0.00741053447010238
Nr1h2	Olfr1458	0.007391696622256195
Rxrg	Mup3	0.007389551006503964
Rxrg	Egfros	0.007355717729099095
Rxrg	B230317F23Rik	0.007354929140209571
Vdr	Gcnt4	0.007353025405027318
Vdr	Gm15561	0.007342986931839207
Rxrg	Rpl19-ps10	0.007334159047144512
Vdr	Ldhc	0.00733139011320682
Rxrg	Gm3970	0.0072923474106828
Vdr	1110002J07Rik	0.007265688647740424
Rxrg	Tgtp2	0.0072513863694834875
Vdr	Pih1h3b	0.007238513127728366
Vdr	Gm34284	0.007200643118670178
Rxrg	4930403P22Rik	0.007182585080587549
Vdr	Mapk15	0.007160571670123797
Elf2	Gm48486	0.007153559966476057
Rarg	Gm11483	0.007139276417197682
Vdr	Gm27006	0.007122540264146575
Rxrg	Gm12790	0.007119530701590052
Nr2f1	AC132307.2	0.007108636505799092
Rxrg	Sspo	0.007104059892085264
Rxrg	Gm42851	0.00709443024540189
Rxrg	4930435F18Rik	0.007089935301966297
Rxrg	4921504E06Rik	0.0070822640333483376
Rxrg	Gm48433	0.007077542415481324
Rxrg	Gm48159	0.007071381403097123
Vdr	Gm40915	0.007064040216546167
Vdr	Ccdc65	0.007036585223249584
Vdr	Urad	0.007035508282274885
Rxrg	Thegl	0.0070288246804810816
Rxrg	Itpka	0.007024623488818238
Rxrg	Gm12404	0.006995838027217433
Rxrg	Gm29719	0.006987744622098652
Vdr	Grip1os3	0.006971008154817247
Rxrg	Gm11646	0.006970632780390643
Rxrb	Csnka2ip	0.006969722627227351
Rxrg	Spc25	0.006965695651918088
Vdr	Gm17160	0.00695859443064884
Rxrg	Gm17146	0.006952731279956538
Rxrg	Gm21974	0.006947545804870998
Vdr	Gm2862	0.0069444980074414055
Rxrb	Spdl1	0.006934558961225637
Rxrb	Knstrn	0.00693171932849908
Rarg	Matn1	0.006931210032686849
Rxrb	Gm26544	0.006900221992514041
Rxrb	Olfr1458	0.0068980652370809305
Rxrg	Ldhc	0.006897428251517
Rxrg	Fancb	0.006895374985211674
Vdr	Gm20775	0.0068919541218587085
Rxrg	Gm49312	0.0068917111000812575
Vdr	Ankrd31	0.0068825193073408005
Rxrg	Gm39325	0.006864941670743768
Rxrg	Gm13091	0.006858891106604669
Rarg	Gjc3	0.006852950000220657
Vdr	Gm8741	0.006833208255978386
Vdr	Proz	0.006828124973169221
Vdr	Gm32950	0.006824241656852434
Rxrg	Gm33981	0.006816116306623568
Rxrg	Gm48832	0.006810325636041148
Rarg	4932413F04Rik	0.006809915304212825
Vdr	Coch	0.00680946714472994
Rxrg	Tmem132c	0.006808865130441701
Rxrg	9230116L04Rik	0.006798266507104923
Nr1h2	Gm29388	0.006783952021571749
Rxrg	Cntd1	0.006777554111498822
Rxrg	Hmcn2	0.006762790116051548
Rxrg	Gm17258	0.0067471874584376845
Rarg	Gm26550	0.006735595997717319
Rxrg	Clec4d	0.006735122560218789
Rxrg	Gm7399	0.006727813259138526
Rxrg	Fam217b	0.0067259126002602344
Vdr	Gm5206	0.006715591063825231
Rxrg	Gm15560	0.00670094065194124
Rxrg	Gm15711	0.006676524760002935
Rxrg	Mustn1	0.006663371368438787
Rxrg	P2rx6	0.006648714964823447
Rxrg	Gm20784	0.006646096059994855
Rxrg	Cd209c	0.0066452727024025465
Rarg	Wif1	0.00663808977529885
Nr2f1	Gm38102	0.006635033759542072
Rxrg	Ptgs2os	0.006634830410498668
Rxrg	2210411M09Rik	0.006634290374349364
Rxrg	Cr2	0.0066290338632120464
Rarg	Gm40989	0.006619307328507313
Rxrg	Gpr18	0.006607237961964028
Rxrg	Gm15290	0.006571602969110663
Vdr	Gm26851	0.006562439108939521
Rarg	Gm16838	0.006557340641018801
Vdr	Pbsn	0.006549936038194913
Rxrg	Gm49463	0.006549137879270025
Rxrg	Mas1	0.006548675734469599
Vdr	Melk	0.0065430248519583265
Nr2f1	Amer3	0.006526182082100422
Rxrb	Rps2-ps11	0.006517438298444734
Rxrg	Msh5	0.006499867040862603
Rarg	Gm49482	0.006497743664724164
Rxrg	Gm31517	0.006471377552163893
Nr1h2	Gm16076	0.006442481742892787
Rxrg	Gm21680	0.006428274057263339
Vdr	4933430I17Rik	0.006412276031648052
Rxrg	Wnt16	0.006405777993855783
Rxrg	Gm5373	0.006396577292883724
Rxrg	Gm38477	0.0063908853974152715
Vdr	Gm40155	0.0063898845120603925
Rxrg	B130046B21Rik	0.006386353701704871
Rxrg	Gm30162	0.006372665570462262
Rxrg	Gm47868	0.006371445392348488
Rarg	Sprr2a2	0.006363864717817826
Vdr	Gm34816	0.006355475266385009
Rxrg	Gm30146	0.006335687638614873
Rxrg	AC157931.1	0.006321829700582928
Rxrg	Gm11238	0.006317833125216406
Rxrg	Gm29156	0.006313487306334725
Vdr	Gm49025	0.006306501148382932
Rxrg	Gm18225	0.006252182345882556
Rxrg	Gm27006	0.006240535340893616
Rxrg	Frat2	0.006234136567726027
Vdr	Arxes1	0.006221838865368989
Rxrg	Gm26648	0.006217687498178327
Vdr	Gm28221	0.0062081412445391514
Rxrg	1700001C19Rik	0.006195593192716415
Rxrg	Slc5a4b	0.006186848634232115
Rxrg	Gm15350	0.006179977001977296
Vdr	Gm16130	0.0061675091003281285
Rxrg	Gm9008	0.0061425151123298705
Rxrg	Gm20687	0.006136119224402873
Rxrg	Gm40117	0.006114367940481233
Rarg	Etv3l	0.0061013729068468145
Vdr	AC132444.1	0.006076539225005506
Vdr	Vmn2r95	0.006074652750862006
Rxrg	Rtbdn	0.0060722053228354275
Rarg	Amer3	0.006070789528591717
Rxrg	Ccl28	0.006057159892455416
Vdr	Gm19683	0.006036794389310271
Vdr	Gm15663	0.006036431854894221
Rxrg	Slco1b2	0.0060182533554282705
Vdr	Gm49586	0.0060159200768267525
Rarg	Gm13570	0.006004518937945342
Rxrg	Irf4	0.005997173633709137
Rarg	Gm20775	0.005995432820060171
Rxrg	Cyp4f14	0.005958350011688042
Rxrg	4930502A04Rik	0.005956992505175793
Vdr	Gm5737	0.005955823554005771
Rxrg	Gm17825	0.005952955796239252
Rxrg	BC035947	0.005941834461150441
Vdr	S100a9	0.005935540117045373
Vdr	Gm44702	0.0059239617219101854
Rxrg	Id4	0.005922541957657132
Rxrg	2900057B20Rik	0.005919667842245623
Vdr	Olfr1458	0.0059112057702174065
Rarg	Gm46349	0.005906442111254212
Rxrg	Gm28294	0.005894547891665404
Vdr	Gm42722	0.005886759137590992
Vdr	Gm38699	0.005881073335196942
Rxrg	Gm10154	0.0058662553605055194
Rxrg	Lrrc8dos	0.00586259526350367
Rxrg	4930542D17Rik	0.005844084111172396
Rxrg	Gm6311	0.0058399077185617414
Rxrg	Gm26905	0.00583250322583599
Vdr	Hist1h3c	0.005832315267905219
Rxrg	Smpd5	0.005823553572222306
Rxrg	Gm2862	0.005821849945887608
Vdr	Gm13170	0.005800563644868901
Nr1h2	Gm34785	0.005792324828825839
Rxrg	Gm12830	0.005789994975116379
Nr1h2	Gm21769	0.005779586267567935
Rxrg	C230034O21Rik	0.005770187655955316
Rxrg	Hist2h3b	0.005766797031223918
Rxrb	Gm12138	0.0057333243041892005
Rxrg	4930444F02Rik	0.005722493907841829
Vdr	Gm10601	0.005712367025257781
Rxrg	Gm34471	0.0056975652158612585
Rxrg	Gm48239	0.005696523119683852
Rxrg	Zmynd10	0.0056927588447610086
Nr2f1	Stc2	0.00564294569043283
Vdr	Gm11483	0.005639191670847149
Rxrg	Gm41225	0.0056354128392337045
Rxrg	Gm16234	0.005632404096650153
Rxrg	Gm20544	0.00562394208201324
Rxrg	Ccna2	0.0056173454540435945
Rxrg	Gm7859	0.005616994349243128
Rxrg	Gabra5	0.005607765662258437
Vdr	Gm13522	0.005607156920164605
Rxrg	Srpx2	0.005600111961692345
Vdr	Cyp2c54	0.005596727144152201
Rxrg	BC065403	0.005596638400657029
Rxrg	Gm26805	0.005592786596811027
Vdr	Gm14861	0.005590861553406598
Rxrg	Cox6a2	0.005586496594979303
Rxrg	Gm11399	0.005544946721498246
Rxrg	1700001L19Rik	0.0055426531617575586
Rxrg	Lrrc31	0.005536406641214164
Rxrg	Atp6v0d2	0.005525262292326409
Nr1h2	Gm12138	0.0055127085034288575
Rxrg	Gm35876	0.00551055605061788
Rarg	1700099I09Rik	0.005509857253848847
Rxrg	Gm20438	0.005506982944298967
Rxrg	Gm5550	0.005504534092662804
Rxrg	Gm20900	0.005502707950500132
Rxrg	4930430F21Rik	0.0054999240134724885
Vdr	Fbxo48	0.005496196875437065
Rxrg	Gpnmb	0.0054847612566837015
Vdr	Vmn2r103	0.005478135579015817
Rxrg	Dusp27	0.00546966382465549
Vdr	4933405E24Rik	0.005469507334702844
Rarg	Cacna1s	0.005459515638376292
Vdr	Nxpe5	0.0054459462237269165
Vdr	Gm29260	0.0054345006348002845
Rxrg	Rab11b-ps2	0.0054321404089080075
Rarg	Gm7043	0.005423225825980729
Rxrg	Fsd2	0.005417578692308301
Rxrg	Rps15a-ps5	0.005406624638648853
Rxrg	Tnfaip8l3	0.00538290355213704
Rxrg	Gm49163	0.0053812020413548335
Rxrg	Gm10489	0.005377709066300406
Nr1h2	Vmn1r139	0.005377196592764459
Rarg	Gm15728	0.00537566100659616
Rxrg	Gm2098	0.0053731932397706374
Nr1h2	Mir1931	0.00537017083997889
Rxrg	Ccdc65	0.005369452453112375
Rxrg	Gm9974	0.005363896949690391
Rxrg	Gm4349	0.00535782783526091
Rxrg	Oas1g	0.005356727215026339
Rxrg	1700120B22Rik	0.005353814959380442
Nr2f1	Myadml2os	0.005341608104323847
Rxrg	Nptx1	0.0053367691308595575
Rxrg	4933424L21Rik	0.005333977092438055
Vdr	Gm49655	0.005324245791902288
Rxrg	Gm10823	0.005320805116052809
Rxrg	Gm46350	0.005309479393532691
Rxrg	B230319C09Rik	0.005288223987426299
Rxrg	Pla2g2d	0.005287564508413104
Rxrg	Vmn2r23	0.005265458947493487
Rxrg	Azgp1	0.005258613772935751
Vdr	Pkdrej	0.005253900873653651
Rxrg	AC154707.1	0.005251023553371513
Rxrb	Acer1	0.005240811793667502
Rxrb	B230112J18Rik	0.005237271249347996
Rxrb	Hist1h2bg	0.005217061941490814
Vdr	9230116L04Rik	0.0052134067694507985
Vdr	AC154178.2	0.005194025461050692
Vdr	Sptssb	0.005186753437249162
Vdr	Gm49463	0.005178460213977953
Rxrg	Gm14014	0.0051697960041848815
Rarg	Gm19045	0.005164280393463192
Rxrg	Gm30524	0.0051615332381792275
Rxrg	Gm26530	0.005155329035385771
Rxrg	Vmn1r88	0.005152072349376771
Vdr	Gm15728	0.005150377684497504
Rarg	Gcnt4	0.005146753061077741
Rxrg	Nckap5los	0.0051396867365963534
Rxrg	Gm49625	0.005135001441572165
Rxrg	Gm6548	0.005131717175305557
Rxrg	Gm45752	0.005128725358273304
Rxrg	Gm15820	0.0051212863914726564
Rxrg	Hist1h3c	0.005096399738060209
Rxrg	Gm10067	0.005075487093276546
Rarg	Sptssb	0.005068684113600023
Vdr	Gm10067	0.005067448649059185
Rarg	Gm13230	0.005054353508871646
Rxrg	AC133103.1	0.005046999399971916
Rxrg	Nme4	0.0050395398423910675
Rxrg	Gm27252	0.005036755808123552
Vdr	Sprn	0.005033692347867315
Rxrg	4930554C24Rik	0.005030829779521251
Rxrg	Ddias	0.005023546223249879
Vdr	Gm47760	0.005023156930418541
Nr2f1	Mtag2	0.005011913211352126
Rxrg	Gm37459	0.005005008167846653
Rxrg	Clba1	0.005002675167945767
Rxrg	Gm7869	0.0049977166441995315
Rxrg	Scnn1g	0.004993427688535151
Vdr	Gm9727	0.004979466304927774
Rxrg	Myoz2	0.004970102390488885
Vdr	Gm16076	0.004966864401843441
Rxrg	Gm16596	0.004965504130351469
Nr1h2	Gm12726	0.0049560188781899855
Rxrg	Gm43463	0.004951878511589445
Rxrg	Gm14061	0.004933785158662062
Vdr	Gm40910	0.004929493967434003
Vdr	Gm13187	0.004928692328783988
Vdr	Gm4925	0.004918742331945958
Vdr	Gm15759	0.004916321078677831
Rxrg	Ccdc36	0.004915398310272103
Vdr	Platr21	0.004913584626321089
Rxrg	Arl5c	0.004904951175158053
Rxrg	Arhgap8	0.0049003334232458045
Rxrg	Pdcd1lg2	0.0048911561032563815
Rxrg	Mettl4-ps1	0.004882667483132215
Rxrg	Gm29904	0.00487513970061908
Vdr	Rdh1	0.004873497985994492
Rxrg	1700029J03Rik	0.004855679854904248
Rxrg	Zfp987	0.00484838545880793
Rxrg	Gm12766	0.004847971114497928
Rxrg	Gm49586	0.004837069160614015
Rxrb	Gm44097	0.004832617199422581
Rxrg	Cldn18	0.004828715030272149
Vdr	Gm46350	0.004817768179447735
Nr1h2	Smim5	0.004773192848059997
Rxrg	Trim36	0.00476544971090405
Rxrg	1700054O05Rik	0.004765240635213381
Rxrg	AC120159.1	0.004758125763424098
Vdr	Gm5540	0.0047552174929610174
Rxrg	AC132353.1	0.004742651955063767
Rxrb	Gm47147	0.004725047492683209
Nr2f1	Gm7008	0.004718033648846909
Rxrg	Gm4852	0.004717849254441993
Rxrg	1700001K23Rik	0.004711265495230692
Rxrg	Erp27	0.0046700633323719445
Rarg	Gm15539	0.004651834092789447
Rxrg	Rpl31-ps11	0.0046515219831061
Rarg	Nanos1	0.004651030988894803
Rxrg	Kirrel3os	0.00463030617708088
Rxrg	Tepp	0.004620033140770153
Vdr	Gm49482	0.004619064040618876
Rxrg	Gm48622	0.004615376222691632
Vdr	Gm40660	0.004610113994889541
Rxrg	AC122453.1	0.004606286235072453
Rarg	Gm15382	0.004597713923132041
Rarg	Tecrl	0.004593454066508
Rxrg	Gprc5a	0.004560576856389638
Rxrg	4930405D11Rik	0.004557012923243417
Rxrg	9330104G04Rik	0.004555918052489572
Rxrg	Gm48914	0.004553606533295582
Rxrg	Gm48808	0.004542456884612274
Rarg	Tchh	0.004491357695868865
Rxrg	Sp6	0.004488768954818978
Rxrg	Gm10392	0.004477106804989194
Vdr	Gm47872	0.004467165318240225
Rxrg	Gm17110	0.004451788787421809
Nr1h2	Vmn1r84	0.004447844304392849
Nr2f1	B230112J18Rik	0.004446979078428195
Vdr	A730020M07Rik	0.004434521635619606
Rarg	Csnka2ip	0.004419777794335801
Rxrg	Caly	0.004388238382256963
Rxrg	Gm12976	0.004345143835949954
Nr2f1	Gm12726	0.004336629407052267
Rxrg	Gm43192	0.004327358802781632
Rxrg	Gm45699	0.0043263351362369945
Vdr	Gm24048	0.0043185784694480004
Rxrg	Hcrtr2	0.004288054364643782
Rxrg	Rpsa-ps1	0.004286706547506295
Vdr	Myadml2os	0.004283978822897184
Rxrg	Gm15382	0.004281985641004636
Rxrg	Hus1b	0.0042675216374967245
Rxrg	Hsd17b6	0.004259186485942431
Nr1h2	Gm13807	0.004258522550399854
Rxrg	Gm26697	0.004257153474449702
Rxrb	Pkdrej	0.004243146094026302
Nr1h2	Hist1h2bg	0.004225236389092324
Vdr	Cldn20	0.004204956657452824
Rxrg	Dchs2	0.004204897310310818
Vdr	Gm4129	0.0042028391883873716
Rxrg	Serpinf1	0.00418531578018035
Rxrg	Gm11249	0.004183851894054998
Rxrg	Gm13650	0.004178395395017453
Rxrg	5430400D12Rik	0.004172286677858087
Rxrg	Gm33696	0.004160151923049967
Rxrb	Gm4925	0.004159160692328358
Rarg	Gm40915	0.004153493549723279
Rxrg	Gm28221	0.004137678123081896
Vdr	Gabrg1	0.004113037813414138
Nr2f1	Gm19045	0.004100896450795396
Rxrg	Gm20519	0.004098464832781466
Rxrg	Gm6430	0.004094816000044939
Rxrg	Gm34354	0.004091272474102809
Vdr	Cyp2b13	0.0040712888766718
Rxrg	Gm5069	0.0040659653693010615
Rxrg	1700030L22Rik	0.004047829460274736
Rxrb	Mir1931	0.00398648911778101
Rxrg	1700110C19Rik	0.003981990530190738
Rxrg	Rps2-ps11	0.003981425813310119
Nr1h2	Gm47147	0.003977059516120893
Vdr	Gm46349	0.003973989953603904
Rxrg	Gm45904	0.003969571518430561
Vdr	Gm2309	0.003968648901827958
Vdr	Gm34354	0.003947142760650857
Rxrg	4930447F24Rik	0.003941893330053414
Vdr	Slc47a2	0.003940332634306459
Vdr	Scn10a	0.003929781313492737
Rxrg	Gm14553	0.003928814653870339
Rxrg	Pcdhb13	0.0039050651866527715
Rxrg	Xlr3a	0.003891349408104626
Vdr	4930571N24Rik	0.0038854491768877714
Nr1h2	Hist1h2ab	0.003884907118310443
Rxrg	Gm7195	0.003875825620534711
Rxrg	Miat	0.0038659493113682784
Nr2f1	Gm48433	0.003864367396699799
Rxrg	4930597G03Rik	0.003839689548349336
Rxrb	Gm19045	0.0038256829144054584
Vdr	Ms4a4b	0.0038246960763336202
Rarg	Gm7008	0.0037904397875260904
Rxrg	Nkx2-2	0.003779033666075349
Rxrg	CT025671.1	0.003774142298849665
Rxrg	Gm40155	0.0037706279076079353
Rxrg	Rasgef1a	0.0037677546896450367
Vdr	Gm26554	0.003765829448569137
Nr2f1	Gm15382	0.0037607526455032646
Rxrg	Sult6b1	0.00375092812532732
Rxrg	Gm48942	0.0037410989117290625
Rxrg	Gm38642	0.0037381262301789957
Rxrg	Cxcr6	0.0037297746874429766
Rxrg	Gm47373	0.003729608080848835
Rxrg	Gm47556	0.003720280639784075
Rxrg	Epha8	0.003712167012546623
Nr2f1	Gm13807	0.0036961656596791424
Rxrg	Asgr2	0.0036947486206765695
Rxrg	Serpinb1c	0.0036774668102787494
Nr1h2	Gm26544	0.0036629302538875048
Rxrg	Pih1h3b	0.003650314524156798
Vdr	Defb19	0.0036453488333490366
Rxrg	9230020A06Rik	0.0036442588398428698
Rxrg	Gm15201	0.0036345630420157446
Rxrg	Kcnh5	0.0036226073782769344
Rarg	Gm12138	0.003607046716051236
Rxrg	Oaz1-ps	0.0036061632178944927
Rarg	Gm12022	0.0036008199179512375
Rxrg	Gm4129	0.00358580564651697
Rarg	Stc2	0.003576652353627499
Rxrg	Gm20474	0.0035574858440282136
Vdr	Fndc7	0.003555846923996588
Rxrg	Gm44977	0.0035548351240173243
Rxrg	Gm47136	0.0035548219470846283
Nr2f1	Smim5	0.0035544897923874583
Rxrg	Siah3	0.003551294822326334
Vdr	Gm48837	0.0035499067765503048
Vdr	Snx31	0.0035398120352579153
Rxrg	Aldh1b1	0.003532654572598664
Rxrg	Gm31597	0.003527901899572645
Rxrg	Gm27169	0.0035202067812214535
Rxrg	Gm15186	0.0035094510460277643
Rxrg	Olfr90	0.0035054147322512662
Rxrg	Gm12147	0.0034863235544876497
Rxrg	Gm12435	0.003485092455774451
Rxrg	AC103362.1	0.0034621856267391207
Rxrg	Gm17359	0.00345920781158535
Rxrg	Defb39	0.0034565188265747024
Rxrg	Tm4sf4	0.0034508348477895368
Rxrg	Gm40915	0.003444896004911448
Rarg	Gm21655	0.0034286848998995065
Vdr	Gm13807	0.0034134972423492376
Rxrg	Papolb	0.003413419350886101
Rxrg	Gm48689	0.003401177841721001
Rxrg	Gm13184	0.003363900940568783
Rxrg	Proz	0.003343742747606501
Rxrg	Macrod2os1	0.0033340977757999055
Nr1h2	Matn3	0.0033272112355497282
Vdr	1700128F08Rik	0.0033179302187924913
Rxrg	Pbsn	0.00329504937849167
Rxrg	Arc	0.003294708480064075
Rxrg	Gm33195	0.0032867419950851637
Rarg	B230112J18Rik	0.0032804046755378112
Rxrg	1700110I01Rik	0.003277854728247558
Rxrg	AC102132.1	0.0032734290961384483
Rarg	Gm33111	0.003261909170100192
Rxrg	Gm6576	0.0032495655405909
Vdr	Csnka2ip	0.0032471418843167317
Rxrg	Gm40658	0.0032468241285249335
Rxrg	Syt13	0.003229898740507438
Nr1h2	Ano9	0.0032136489894338018
Rxrg	Gm13683	0.003195793433039793
Rxrg	Kcnc1	0.0031894712922975574
Vdr	Prm1	0.0031834018131187323
Rarg	Gm38102	0.003179334072036154
Nr1h2	Gpa33	0.0031731766054588226
Rxrg	A730011C13Rik	0.003168238566419178
Rxrb	Gpa33	0.003168031003622227
Rxrg	Gm19683	0.003163921633887136
Rxrg	Urad	0.0031426834433201057
Rxrg	Ctf2	0.003133073356057613
Vdr	Stxbp3-ps	0.003128733971435935
Rxrb	Gm12726	0.0030948660610228976
Rxrg	Gm12505	0.003064737604031917
Vdr	Gm16838	0.0030599125715720754
Rxrg	Gm13522	0.0030497822332339955
Rarg	Mir1931	0.0030247920320793996
Rxrg	Zfhx2os	0.003018160457379225
Vdr	Tchh	0.0030114653681141165
Rxrg	Gm13829	0.003007752941138126
Rxrg	Tnni1	0.003004398967221322
Vdr	Ttc29	0.00300370273326586
Rxrg	Gm29155	0.0029853799333445187
Rxrg	Gm36198	0.0029684221473489773
Rarg	AC102132.1	0.0029683439538835464
Rxrg	Gm28065	0.002965768486779982
Rxrg	Gm5493	0.0029616395528623434
Rxrg	Gm38699	0.0029585377561314294
Vdr	Serpina3c	0.0029532748787939453
Rxrg	Chad	0.002944108095255713
Rxrg	Aass	0.002943770650910067
Rxrg	Gm11638	0.0029401032713812555
Rxrg	Gm26751	0.002925443694716821
Rarg	Gm13807	0.0029073460371682462
Rxrg	Olfr1458	0.0029049053964594978
Rxrg	Gm13570	0.002889764509185214
Rxrg	Gm26888	0.0028856396773627446
Rxrg	Tram1l1	0.0028732142157726864
Rxrg	Aldoa.1	0.0028679171345786392
Vdr	Rps2-ps11	0.002858917368614722
Rarg	Srpk3	0.002851354120133638
Rxrb	Gm29232	0.0028250191872961914
Rxrg	AC129217.2	0.002819319512284605
Nr1h2	Gm48905	0.0028116765668758205
Rxrg	Ifitm5	0.0028064968323507113
Rxrg	Gm16130	0.0028041191575880714
Rxrg	Hpcal4	0.0027898764549628245
Rxrg	Gm15997	0.0027880693497618295
Rxrg	Ttk	0.0027858215122258216
Rxrg	Gm553	0.0027796490378705773
Vdr	Cacna1s	0.002776600967166653
Vdr	Morn3	0.0027484254768078854
Rxrg	Vrtn	0.0027467617280111352
Rxrg	Nxpe5	0.0027459109598412593
Nr1h2	B230112J18Rik	0.002738842262350609
Rxrg	Gm48018	0.0027387899025971903
Vdr	Gm7043	0.002736589148537468
Rxrg	Gm9754	0.002728927319837706
Rarg	Pcdhb12	0.0027252217018931737
Rxrg	2010009K17Rik	0.002705416571282575
Rxrg	Casc1	0.0026961846591715467
Vdr	Gm12022	0.0026921353983179195
Vdr	Gm12976	0.0026816833661853644
Rxrg	Pcdha6	0.002679212880495483
Rxrg	Gm26938	0.0026782255332957455
Rxrg	Gm13161	0.0026762418602632432
Rxrg	Gm12785	0.002670508176198926
Rxrb	Matn3	0.002670144933799742
Rxrg	Gm10080	0.0026652023218728467
Nr2f1	A930041C12Rik	0.002659999269721805
Rxrg	Ttc29	0.0026504786477460694
Nr1h2	Gm28358	0.0026479847919282117
Vdr	Gm40989	0.00264140976714923
Vdr	Slc12a3	0.0026377956014213893
Vdr	Gm15539	0.002621983103442882
Rxrg	Sptssb	0.0026024101373040755
Rxrg	Gm8399	0.0025945276779597314
Rxrg	Cyp2b13	0.0025700491578378834
Rxrg	4930524O07Rik	0.002562710767103493
Rxrg	Gm47525	0.002551871938692008
Rxrg	Gm29018	0.002549571877447248
Rxrg	Cd5	0.0025248888496140326
Rxrg	AC133523.1	0.002510919769801378
Rxrg	Gm34342	0.002508945924009472
Rxrg	Sox9	0.002508037486902217
Vdr	Gm13053	0.0024985534311010842
Rxrg	Ear1	0.0024974826600798012
Rarg	Gm12726	0.0024926489305671755
