Regulator	Target	MI	pvalue
Aff3	Bgn	1.3837191886486089	0.03263817847320993
Vav1	Myct1	2.098489112549882	1.6986412276764895E-10
Npas2	Itih3	1.3413363036403076	0.03263817847320993
Esr1	Ralgapa2	0.8987621509661713	9.044750415299063E-4
Ikzf1	Cd48	2.1015952864204848	9.229284003708926E-9
Meox2	Tmem45a	1.142370148721865	0.03263817847320993
Mitf	Pdgfc	1.5873094357304147	4.737510383989729E-7
Mafb	Upp1	2.119004086202106	4.737510383989729E-7
Tcf7l1	Osmr	1.4207668144418328	1.6986412276764895E-10
Hnf4a	Cyp2c70	1.4934353894319057	4.737510383989729E-7
Zfpm2	Haspin	1.141315992620637	9.044750415299063E-4
Zc3h12d	Ccr2	1.8077974289887713	0.03263817847320993
Pax2	Ahsg	1.8072983344213551	0.03263817847320993
Zc3h12d	Csf3r	1.929902038934339	1.6986412276764895E-10
Gli1	Car12	1.9670511730300255	4.737510383989729E-7
Fosb	Ckmt2	1.5247978262422055	0.03263817847320993
Thrb	Stxbp5l	0.8700373114634553	0.03263817847320993
Zfp804a	Nnat	2.1267038067931727	1.6986412276764895E-10
Hnf4a	Cyp2c69	2.2307270658468257	1.6986412276764895E-10
Gli2	Cntn5	1.955068506707687	9.044750415299063E-4
Irx5	Rhbdl2	2.2156296248537015	1.6986412276764895E-10
Prdm1	Gm32401	1.9806608155445502	0.03263817847320993
Egr3	Gpr174	1.7713198500338885	9.229284003708926E-9
Ikzf1	Cd37	2.096387623532855	2.1949162487544527E-5
St18	A330076H08Rik	2.4061223105485845	4.737510383989729E-7
Zmynd15	Cybb	1.7680494023551374	2.1949162487544527E-5
Hmga2	2610316D01Rik	1.3784945901581853	2.1949162487544527E-5
Nfatc2	Th	1.3835408192324599	1.6986412276764895E-10
Nr3c1	Hs3st4	1.2856845622540474	0.03263817847320993
Chd5	Gm12877	2.033203397971742	4.737510383989729E-7
Zmynd15	Card11	1.7641062541787425	9.229284003708926E-9
Notch3	Clnk	1.654479969414781	1.6986412276764895E-10
Pax5	Upk1b	1.2135597896368149	0.03263817847320993
Klf2	Stat4	1.8584733902618178	9.044750415299063E-4
Myt1	Dtna	1.6823124875473892	4.737510383989729E-7
Isl1	Slc4a10	1.6711268272317388	9.229284003708926E-9
Hnf4a	Cyp2c40	1.708060125648361	4.737510383989729E-7
Zdhhc14	Unc45b	1.4564249100962052	1.6986412276764895E-10
Wt1	Fam180a	1.3422975682773874	9.044750415299063E-4
Spi1	Chst7	1.6085789082942394	9.044750415299063E-4
Hnf4a	Cyp2c37	2.5848911797392407	1.6986412276764895E-10
Isl1	Skap1	1.5948716355659762	2.1949162487544527E-5
Peg3	Gm43305	1.9075403007091738	9.229284003708926E-9
Pax3	Sgca	2.94685018305979	0.03263817847320993
Zfp536	Tmem163	1.525029313588823	9.044750415299063E-4
Lhx6	Il16	1.686532694691125	2.1949162487544527E-5
Pax5	Upk3b	1.2199087760620504	2.1949162487544527E-5
Zbtb7c	Scara5	1.1415093962776603	2.1949162487544527E-5
Nkx2-2	Mmp13	2.423183669015771	0.03263817847320993
Ikzf1	Cd84	2.2146643808067945	1.6986412276764895E-10
Ikzf1	Cd86	2.1465981674486674	9.229284003708926E-9
Zfpm2	Nrgn	1.1157578158105967	0.03263817847320993
Tfec	Tshz3	1.8525757346208966	1.6986412276764895E-10
Zdhhc14	Asb2	1.4672589494351924	1.6986412276764895E-10
Mafb	Tg	2.112198837316833	1.6986412276764895E-10
Rora	Nckap5	0.5032010179524701	1.6986412276764895E-10
Mkx	AC148019.2	2.0156740100946737	1.6986412276764895E-10
Meox1	Cpt1b	1.9009030480998543	9.044750415299063E-4
Nrk	Stab2	1.913290400218304	1.6986412276764895E-10
Nkx2-2	Slc1a2	2.4772837247048747	2.1949162487544527E-5
Hnf4a	Art1	2.339586059563119	0.03263817847320993
Myt1l	Slc24a2	1.9401227704583761	2.1949162487544527E-5
Klf5	Aldh1a1	1.5242751752487365	1.6986412276764895E-10
Nfatc2	Il1r2	1.8196634459657908	2.1949162487544527E-5
Nr3c1	Serping1	1.2745197137311415	0.03263817847320993
Pax5	Hepacam2	1.751903345587278	1.6986412276764895E-10
Nr1i3	Serpinc1	2.4315284195892057	4.737510383989729E-7
Cux2	Cit	1.4829562646085068	9.229284003708926E-9
Sox6	Tagln	1.3198055394080375	9.044750415299063E-4
Casz1	Padi2	1.5372703909005847	2.1949162487544527E-5
Nr5a2	Nlrp1b	1.8169869645003756	9.229284003708926E-9
Nkx2-2	Slc35f3	2.1832260841876034	9.044750415299063E-4
Prrx1	Dscam	1.3830561045627163	2.1949162487544527E-5
Irx5	Cldn5	1.8501848165878738	9.229284003708926E-9
Ebf2	Slc25a42	1.5793195867420131	0.03263817847320993
Hnf4a	Serpina1b	2.3437990616592774	1.6986412276764895E-10
Zfp385b	Cfhr2	1.9257950697272705	1.6986412276764895E-10
Mlxipl	Mmd2	1.5305788035710968	1.6986412276764895E-10
Rbpj	Art1	1.7170458332218612	9.044750415299063E-4
Zfp366	Ifi203-ps	2.136633835015936	1.6986412276764895E-10
Prdm1	Ednrb	1.9937736084118676	4.737510383989729E-7
Mecom	Il16	1.2352947940862402	9.044750415299063E-4
Mlxipl	Gm44502	1.4281751995808725	2.1949162487544527E-5
Zfp608	Oas3	1.2289435566369438	0.03263817847320993
Mlxipl	Neb	1.3510767554753502	2.1949162487544527E-5
Mlxipl	Pfkfb3	1.5606405865664585	0.03263817847320993
Mafb	Gm3005	2.3009905862204625	1.6986412276764895E-10
Hnf4a	Serpina3m	2.4595281286955943	1.6986412276764895E-10
Mafb	Gm3002	1.6873487679930474	4.737510383989729E-7
Egr1	Snca	1.4612351064337696	9.229284003708926E-9
Mlxipl	Pfkfb1	1.5615825436804536	1.6986412276764895E-10
Sox5	Art1	0.680388709729291	9.044750415299063E-4
Mafb	Itgb8	1.7443310679484594	2.1949162487544527E-5
Erg	Prdm1	1.955292291556983	4.737510383989729E-7
Nkx2-2	Gap43	2.359446752174707	1.6986412276764895E-10
Pax3	Grik1	1.637386784884803	0.03263817847320993
Ebf3	Ebf2	1.6928099315037741	4.737510383989729E-7
Irx3	Ppara	1.0092682951454566	2.1949162487544527E-5
Nr5a2	Nostrin	1.9107738096824003	9.044750415299063E-4
Prrx1	Abcb4	1.3808274722054128	9.044750415299063E-4
Gata4	Tenm4	1.183308802329484	9.044750415299063E-4
Tcf15	Aqp1	1.9202371181401463	9.229284003708926E-9
Lmo2	Gm32067	1.76737044590908	1.6986412276764895E-10
Thrb	Vmn2r97	0.9946755856295336	4.737510383989729E-7
Zfpm2	E230032D23Rik	1.1707614780414384	0.03263817847320993
Maf	Cd244a	1.7845271804504332	4.737510383989729E-7
Egr3	Gm15270	1.7226830891680043	9.229284003708926E-9
Notch1	Tlr4	1.935643427983289	1.6986412276764895E-10
Lmo2	Rgs14	1.5640005631090836	9.044750415299063E-4
Trps1	E330020D12Rik	1.1064920379959	0.03263817847320993
Isl1	Cenpp	1.7268795234531489	1.6986412276764895E-10
Nkx2-2	Sp110	2.060609389865413	0.03263817847320993
Irf4	Igf1	1.2228604598153043	2.1949162487544527E-5
Ikzf1	Ncf1	2.195155883048481	9.229284003708926E-9
Zfp804a	Gata3	1.7797948361277975	0.03263817847320993
Irf4	Igf2	1.6361364786332355	1.6986412276764895E-10
Ikzf3	Trpc3	1.7434943872645734	9.044750415299063E-4
Tfap2b	Dclk2	1.7810241259930935	2.1949162487544527E-5
Isl1	Cenpf	1.7642608307383532	2.1949162487544527E-5
Zmynd15	Lrmp	1.9133680700965947	1.6986412276764895E-10
Wt1	Angpt1	1.7677767106172646	1.6986412276764895E-10
Klf5	Ccl19	1.5446763122610523	9.044750415299063E-4
Sox11	Klhl13	2.0695188682753005	9.044750415299063E-4
Zfp608	Gm26522	1.2674130702613933	9.044750415299063E-4
Fosb	Gm32461	1.3967662645880428	2.1949162487544527E-5
Zfp385b	4930447A16Rik	1.5864799496617432	1.6986412276764895E-10
E2f7	Agtr1b	1.7414451053514566	2.1949162487544527E-5
Ikzf1	Rmst	1.6886835218202643	4.737510383989729E-7
Cers6	Ntn4	1.3384349368983597	4.737510383989729E-7
Aff3	Ahr	1.659707144723069	4.737510383989729E-7
Sox17	Abcg3	2.427683845555657	9.229284003708926E-9
Mafb	Abcb5	1.557772427830633	4.737510383989729E-7
Lhx6	Siglecg	2.0278722108386162	1.6986412276764895E-10
Prdm1	H2-Ea-ps	1.8677390611746727	4.737510383989729E-7
Tead4	Ptk2b	1.6946412713552708	9.044750415299063E-4
Irx5	Gm12688	1.838347454752545	2.1949162487544527E-5
Wt1	Mgll	1.1086188372037011	0.03263817847320993
Pax3	B230334C09Rik	2.9202355214499605	2.1949162487544527E-5
Nkx2-2	Synpo2l	3.058038765762956	1.6986412276764895E-10
Gli2	Amotl1	1.7640311412650405	0.03263817847320993
Sox17	Srms	1.8486849419840832	9.044750415299063E-4
Lhx6	Ms4a4b	1.9936845203372622	4.737510383989729E-7
Sox11	Negr1	1.4872074091784098	0.03263817847320993
Hlf	Retn	1.6786759385336427	9.044750415299063E-4
Erg	Zfp366	1.9990035932966919	1.6986412276764895E-10
Ahr	Lst1	1.5953857202108566	9.044750415299063E-4
Klf2	Ly6c1	1.7133914885097983	2.1949162487544527E-5
Mafb	Gm3164	2.019816475041318	0.03263817847320993
Runx2	Ssu2	1.2230519628055727	9.229284003708926E-9
Prdm16	Lrp2	1.393396765166363	0.03263817847320993
Zdhhc14	Art1	1.4434809950676837	2.1949162487544527E-5
Zc3h12d	Adcy4	1.8906838103897592	1.6986412276764895E-10
Prdm1	Il33	1.8357325689219235	2.1949162487544527E-5
Zfp462	Fat3	0.8622319909009557	0.03263817847320993
Zfp804a	Lgi1	1.4484363731994863	0.03263817847320993
Tfcp2l1	Plin1	1.8241312223924488	0.03263817847320993
Fosb	Apob	1.3314825736074616	9.229284003708926E-9
Nkx2-2	Gm13857	2.3573668976038076	9.044750415299063E-4
Tfec	Kcne3	1.7829909845087126	9.044750415299063E-4
Irf4	Kank1	1.6302547140050283	4.737510383989729E-7
Ets2	Efr3b	1.9017874481607824	4.737510383989729E-7
Irx3	Mir142hg	1.8875019192575122	9.044750415299063E-4
Zmat4	Plxnc1	2.2408395510946875	9.044750415299063E-4
Pax3	Agt	2.9351732281047567	2.1949162487544527E-5
Rorb	Smpd3	1.792865643260157	2.1949162487544527E-5
Myt1l	Sash3	1.3104473837223207	2.1949162487544527E-5
Zfp536	Gm4593	1.6414936529853599	0.03263817847320993
Sox11	Pdzk1	2.1898917642741096	2.1949162487544527E-5
Ebf3	Rgs6	1.4610799198847357	4.737510383989729E-7
Ets2	E330020D12Rik	1.8686017523792668	2.1949162487544527E-5
Bcl6b	Vav3	1.8227399277437644	1.6986412276764895E-10
Pax5	Mgl2	1.5107817940083628	9.044750415299063E-4
Hmga2	Nxph1	1.2698504236042776	9.044750415299063E-4
Chd5	Kif1a	2.100828071335432	9.044750415299063E-4
Prrx1	Itga1	1.5465361001598237	2.1949162487544527E-5
Casz1	Gm16223	2.0045577383505773	1.6986412276764895E-10
Zfp385b	Tns3	1.0032731567163566	9.044750415299063E-4
Rorb	Dclk1	1.6341325754147402	9.044750415299063E-4
Bnc1	Gmpr	1.8219729052962947	2.1949162487544527E-5
Runx2	Gm32647	1.4189041936645328	1.6986412276764895E-10
Top2a	Gm26522	1.8544114950153865	9.229284003708926E-9
Myt1l	Gm45455	1.484307852063145	0.03263817847320993
Meox2	Adamtsl3	1.9527507553316457	1.6986412276764895E-10
Pknox2	Crhr2	1.995947473090546	2.1949162487544527E-5
Glis3	Cytip	1.5916033991916392	2.1949162487544527E-5
Irf5	Oasl2	1.704964642237016	0.03263817847320993
Ahr	Asb2	1.7691176635331123	9.229284003708926E-9
Hnf4a	Cyp2d26	1.4625112509161262	9.044750415299063E-4
Elk3	Tnfaip2	1.9596764793062604	2.1949162487544527E-5
Runx1t1	Ccdc88b	1.3456260122965125	9.044750415299063E-4
Nr5a2	Cysltr1	1.8170921250763712	2.1949162487544527E-5
Zbtb16	Atp2a3	1.0740952752172148	9.229284003708926E-9
Irx3	Myom2	1.9777087692268256	4.737510383989729E-7
Zfp804a	Sntg1	1.65564820447854	2.1949162487544527E-5
Casz1	Efcab11	1.4757264529734078	0.03263817847320993
Zfp385b	Ebf2	1.107725134235988	9.044750415299063E-4
E2f7	Syndig1	1.6516721844069486	9.044750415299063E-4
Zfp536	Adamts17	1.551199166299937	4.737510383989729E-7
Hif3a	Abcc9	1.3880247525831582	9.044750415299063E-4
Irf5	A430048G15Rik	1.795003837664033	4.737510383989729E-7
Pknox2	Alas2	2.266727519300172	1.6986412276764895E-10
Mafb	Arpp21	1.5438658132408563	4.737510383989729E-7
Tfec	Kcnq1	1.5989019295649904	2.1949162487544527E-5
Irf4	Kng1	1.6404349759504426	2.1949162487544527E-5
Tfec	St6galnac3	1.153227292983263	9.044750415299063E-4
E2f7	Sh3gl3	1.5916774974807963	0.03263817847320993
Tfec	Gm12688	1.6346118138929873	9.044750415299063E-4
Tbx5	Pi16	1.3684549120681666	1.6986412276764895E-10
Pax8	Myom2	2.6322378902913353	1.6986412276764895E-10
Erg	Egfl7	1.9433081277602178	0.03263817847320993
Cux2	Cacna1b	1.3228904221763131	0.03263817847320993
Klf2	Il7r	1.5658385783707285	4.737510383989729E-7
Notch3	Esr1	1.5944187596063668	1.6986412276764895E-10
Slc26a3	Lax1	1.1431856039480344	0.03263817847320993
Maf	Mcc	1.6521186625957085	0.03263817847320993
Sox10	Fam167b	1.8942414643846626	1.6986412276764895E-10
Tfec	Fkbp5	1.4707565800200084	9.229284003708926E-9
Gata4	Mki67	1.4314315138142495	9.229284003708926E-9
Irx5	Myom2	1.577559250465982	0.03263817847320993
Runx3	2610307P16Rik	1.7669877181633453	0.03263817847320993
Tcf15	Apoe	1.6510150844130922	2.1949162487544527E-5
Zfp385b	Gm28928	1.2138504461055306	4.737510383989729E-7
Sox10	Gm11427	1.743672104328318	1.6986412276764895E-10
Esrrg	Ccdc18	0.9555955415288165	9.229284003708926E-9
Zmynd15	Oasl1	1.5180041209267106	9.229284003708926E-9
Zmynd15	Oasl2	1.764898835697867	9.229284003708926E-9
Gli2	Dagla	2.2479354764578994	9.044750415299063E-4
Hnf4a	Gm28653	2.356937575690212	9.044750415299063E-4
Sox10	Gm47405	1.7925990588435374	2.1949162487544527E-5
Zmynd15	Ggta1	1.9295955392175188	1.6986412276764895E-10
Spi1	Il1rl2	1.8282792541223516	9.229284003708926E-9
Nkx2-2	AI463229	2.6378032123233175	4.737510383989729E-7
Nkx2-2	Zmat4	2.337788483205932	4.737510383989729E-7
Mafb	Cfh	1.8423669705076962	4.737510383989729E-7
Slc26a3	Slco1b2	1.2565973844413336	2.1949162487544527E-5
Myt1	Rnf165	1.6142881887564935	2.1949162487544527E-5
Mecom	Irak2	1.2214841272705184	2.1949162487544527E-5
Isl1	Gm8013	2.1719885401362062	2.1949162487544527E-5
Klf2	Olfr78	1.5351822655561382	9.229284003708926E-9
Tcf15	Adgre4	1.371375483111392	9.044750415299063E-4
Isl1	Slc38a4	1.758642226631352	9.229284003708926E-9
Zmynd15	Nrp2	1.4854554297732614	4.737510383989729E-7
Irf5	H2-DMb2	2.2388241508551743	1.6986412276764895E-10
Spi1	Unc45b	1.7238885650677802	0.03263817847320993
Zfp804a	C7	1.8055483293575008	1.6986412276764895E-10
Mafb	Tyrobp	1.5504837139412775	4.737510383989729E-7
Nfatc2	Afap1l2	1.7854730744919387	0.03263817847320993
Maf	Gda	1.6378886417311094	1.6986412276764895E-10
Nr4a2	Ucp2	2.0190685784247293	9.229284003708926E-9
Gata4	Thsd7b	1.4018189580987055	1.6986412276764895E-10
Zdhhc14	Spats2l	1.495479729509524	4.737510383989729E-7
Isl1	Ncapg	1.6971651521698292	0.03263817847320993
Zfp804a	Grin2a	1.459525705982	0.03263817847320993
Zfp804a	Rtl4	1.89299771103527	9.229284003708926E-9
Tcf15	Adgrd1	1.7326501794113447	1.6986412276764895E-10
Nr1h4	Ckmt2	1.6675601614423268	9.044750415299063E-4
Irx3	Gm2164	2.2845908287466865	0.03263817847320993
Myt1l	Arnt2	1.9579306094133475	1.6986412276764895E-10
Zdbf2	Gm8237	2.1138062549997123	2.1949162487544527E-5
Prdm16	Atp1a2	1.8427614637209386	9.229284003708926E-9
Zdbf2	Ptprz1	1.915023683706418	9.229284003708926E-9
Tsc22d3	Flrt2	1.622900205778392	1.6986412276764895E-10
Ebf3	Tmem182	1.3700452475672371	2.1949162487544527E-5
Elk3	Cd38	1.8758834723864095	4.737510383989729E-7
Slc26a3	Lgals12	1.5463432847288583	1.6986412276764895E-10
Sox11	Crhr2	2.8190680199260547	9.044750415299063E-4
Bnc1	Prdm16	1.7340070711067348	9.229284003708926E-9
Nkx2-2	Dnah17	1.9962309012800001	0.03263817847320993
Tfcp2l1	Dnah14	2.2386759944155568	9.229284003708926E-9
Stat4	Atp6v0d2	1.2075940780439793	9.044750415299063E-4
Gli1	Slc26a3	1.1595876313235889	9.044750415299063E-4
Tfap2b	Sox2ot	1.6068025161083224	0.03263817847320993
Trps1	Gm13857	0.9758853010388814	0.03263817847320993
Pknox2	Adamts18	2.1965314908051004	1.6986412276764895E-10
Pknox2	Adamts17	1.4610194263127247	1.6986412276764895E-10
Tfec	Gm32067	1.644072001653933	2.1949162487544527E-5
Hif3a	Slc39a12	1.7233594392550828	4.737510383989729E-7
Spi1	Hist1h2ah	1.839541754240608	9.229284003708926E-9
Spi1	Hist1h2ai	1.7890059226571011	1.6986412276764895E-10
E2f7	Gm26522	1.7386510273438391	4.737510383989729E-7
Zfp608	Gm12688	1.2942836480675328	0.03263817847320993
Spi1	Hist1h2an	1.8049280368337364	4.737510383989729E-7
Ets2	Cd79a	1.6040112289808153	0.03263817847320993
Spi1	Hist1h2ap	1.5737213659930067	9.044750415299063E-4
Egr3	Ankrd55	1.431180521695325	0.03263817847320993
Meox1	C1qb	1.7683844908826503	9.044750415299063E-4
Ikzf3	Gm17745	1.6222444396647713	2.1949162487544527E-5
Spi1	Bub1	1.6415823346310334	9.229284003708926E-9
Isl1	Efcab11	1.7145227969413994	0.03263817847320993
Ahr	Rab27b	1.9784677306959793	1.6986412276764895E-10
Lmo2	Apobec1	1.6634709249707091	9.229284003708926E-9
Tcf15	Adgrg5	1.5617155143564798	1.6986412276764895E-10
Irf4	Tdo2	1.6569339089214108	1.6986412276764895E-10
Irx5	Lair1	2.144701377282033	9.044750415299063E-4
Nfatc2	Ldlr	1.7620281274308294	9.044750415299063E-4
Prdm1	Gm32688	2.018165326573777	2.1949162487544527E-5
Spi1	Hist1h2ab	1.7074255812347718	9.229284003708926E-9
Spi1	Hist1h2ad	1.7897021933704587	1.6986412276764895E-10
Spi1	Hist1h2ae	1.6071463225734972	9.044750415299063E-4
Cers6	Clmp	1.237168266024358	0.03263817847320993
Prdm1	Ms4a4c	1.8590834170476256	0.03263817847320993
Ikzf1	Gcnt1	1.7786203829698934	9.044750415299063E-4
Zfp462	Unc5d	0.9017672633390728	9.044750415299063E-4
Slc26a3	Esr1	0.9802476397838759	2.1949162487544527E-5
Zfp804a	Scn9a	1.8472475403508184	2.1949162487544527E-5
Tfec	Gm20125	1.4657207852265628	9.044750415299063E-4
Prdm1	Ms4a6b	2.024361787664573	2.1949162487544527E-5
Zbtb7c	Medag	1.2018240798394175	0.03263817847320993
Notch1	Plxna2	1.500537137385247	0.03263817847320993
Zfp385b	Syndig1	1.3057701924399998	9.044750415299063E-4
Isl1	Ifi47	2.150919830934237	2.1949162487544527E-5
Klf5	Mrvi1	1.49283691919278	9.044750415299063E-4
Aff3	Gm28653	1.5198103543760075	9.229284003708926E-9
Spi1	Pik3r6	1.9124257176275834	0.03263817847320993
Klf5	Lypd1	1.7262893972421112	1.6986412276764895E-10
Mafb	Bmx	1.5197215133440571	0.03263817847320993
Ets2	Lrmda	1.110438886338233	9.044750415299063E-4
Mafb	Olfr111	2.217858384690263	1.6986412276764895E-10
Tcf15	Gfpt2	1.4450466330805876	0.03263817847320993
Irf5	Rhoh	2.4249445565216536	1.6986412276764895E-10
Spi1	Ckap2	1.5650868389723958	0.03263817847320993
Gata4	Art1	2.079381086296981	1.6986412276764895E-10
Gli2	Prrg1	1.7973019890094144	1.6986412276764895E-10
Pou2f2	Sema3e	1.5966600352752027	0.03263817847320993
Runx3	Gm12002	1.9736907151938807	9.044750415299063E-4
Trps1	Olfr933	1.0323253863804835	0.03263817847320993
Isl1	Kctd8	1.7360034397988033	9.229284003708926E-9
Notch3	Gm32461	1.3077629796637298	2.1949162487544527E-5
Irx5	Gm6213	1.8546421077033857	9.044750415299063E-4
Gata4	Col4a6	1.5985515204939222	9.229284003708926E-9
Spi1	Gm4951	1.6298140594255905	9.044750415299063E-4
Bnc1	Gpd1	1.6751118096209339	1.6986412276764895E-10
Prdm1	Cd200	2.191577637076799	1.6986412276764895E-10
Pbx1	Plpp1	0.4860981601553661	0.03263817847320993
Hif3a	Htr2a	1.7854587952338044	1.6986412276764895E-10
Tsc22d3	S100a6	1.7348192056344438	1.6986412276764895E-10
Bnc1	Gpc5	1.3220216119430397	0.03263817847320993
Nr1i3	Ppp1r3a	2.2822314482889667	0.03263817847320993
Bcl6b	Myct1	1.7018675389755131	9.044750415299063E-4
Zfp804a	Scn3a	2.4110537922103195	1.6986412276764895E-10
Lef1	Basp1	1.35931070118925	9.229284003708926E-9
Irf4	Obscn	1.597502351138247	4.737510383989729E-7
Nr1i3	Afm	2.38852905243675	9.229284003708926E-9
Nr1i3	Afp	2.399859083899574	9.229284003708926E-9
Tfec	Sema3e	1.6479487740686392	9.229284003708926E-9
Nkx2-2	Trim54	2.9431675071671064	0.03263817847320993
Rorb	Gpr158	1.7241393958603441	2.1949162487544527E-5
Lmo2	Ldb2	1.056499919213291	9.229284003708926E-9
Cers6	Folh1	1.4497256089064778	9.229284003708926E-9
Isl1	Aldh1a3	1.5671906492542256	9.044750415299063E-4
Tfap2b	Prkg2	2.143601197489191	9.229284003708926E-9
Zc3h12d	Mn1	1.9761406335826308	9.229284003708926E-9
Zfp385b	Gm14005	1.3425669004903835	1.6986412276764895E-10
Sox13	Car1	1.852232597089781	2.1949162487544527E-5
Erg	Pilra	2.139919024216467	1.6986412276764895E-10
Zc3h12d	Dapk2	1.663509248114289	0.03263817847320993
Hif3a	Oas1a	1.4598687606255436	0.03263817847320993
Stat4	Hapln1	1.6083903951499012	9.229284003708926E-9
Sox11	Gsta3	2.0677971923569713	9.044750415299063E-4
Lmo2	Acvrl1	1.637694109906871	1.6986412276764895E-10
Hmga2	Lpar1	1.3607533915914727	2.1949162487544527E-5
Pax2	Alb	1.4277819439747752	2.1949162487544527E-5
Sox10	Srms	2.0052429052323744	1.6986412276764895E-10
Ebf3	Gja4	1.355148681424485	2.1949162487544527E-5
Sox6	Pde3b	1.4146544436406596	9.229284003708926E-9
Zc3h12d	Mx1	1.9335894207647597	9.229284003708926E-9
Klf5	Gm21541	1.4811784786695406	9.044750415299063E-4
Top2a	Hs6st2	1.8301914155799617	9.229284003708926E-9
Cux2	Tbx3os1	0.9551124861035379	4.737510383989729E-7
Klf2	Myo1g	1.7124107597685334	0.03263817847320993
Klf2	C5ar1	1.7235955802141696	9.044750415299063E-4
Runx3	Plvap	2.0607138676102923	0.03263817847320993
Bnc1	Ppara	1.5448688956008785	1.6986412276764895E-10
Elk3	2610203C22Rik	1.7567532081526096	9.044750415299063E-4
Cux2	Gm49353	1.5600765875618767	9.044750415299063E-4
Spi1	Hcrtr2	1.5820822794226406	2.1949162487544527E-5
Myb	Astn2	1.762069615252776	0.03263817847320993
Zfp831	Ankrd23	2.0137059788513736	9.044750415299063E-4
Ebf1	Kcnj10	1.0543825341658217	2.1949162487544527E-5
Runx3	Gm26510	2.1649381341360256	9.044750415299063E-4
Rorb	AC132253.9	1.6534472361452996	9.044750415299063E-4
Ahr	Olfr111	1.7601200694592842	4.737510383989729E-7
Sox6	Gk	1.328070154898169	9.044750415299063E-4
Cux2	Gm4951	1.4253902182850244	0.03263817847320993
Sox6	F3	1.444747556471069	1.6986412276764895E-10
Nr1i3	Pde6c	2.3858471931583916	2.1949162487544527E-5
Gli1	AC113458.1	1.2326302726881884	0.03263817847320993
Esr1	Slc26a3	0.9724631700318643	9.044750415299063E-4
Pax8	Prodh2	2.294633682157613	0.03263817847320993
Lhx6	Gpihbp1	2.249613411556036	2.1949162487544527E-5
Bnc1	Ppargc1a	1.8338078460810783	9.229284003708926E-9
Bnc1	Ppargc1b	1.7646530806902854	2.1949162487544527E-5
Pax3	Nrgn	2.9965225253881425	1.6986412276764895E-10
Casz1	Clspn	1.6619511722680187	9.044750415299063E-4
Gata3	B230303A05Rik	2.0216333995294833	4.737510383989729E-7
Zfp385b	Efemp1	1.4644197480614445	1.6986412276764895E-10
Nrk	F930017D23Rik	1.1029127439796123	9.229284003708926E-9
Casz1	Slc18a1	1.944687066484974	1.6986412276764895E-10
Gata4	Pde6c	1.7920712102499057	9.044750415299063E-4
Gli1	Adam11	2.065139308701015	9.229284003708926E-9
Atad2	Parpbp	1.6585608447080737	0.03263817847320993
Lhx6	Spon2	1.576992433337363	2.1949162487544527E-5
Nkx2-2	Gm40847	2.476654236273194	0.03263817847320993
Gli1	Slc5a12	2.324001043504563	1.6986412276764895E-10
Npas3	Ckmt2	1.4610801576954402	0.03263817847320993
Pbx1	Chrm3	0.4798221564969566	0.03263817847320993
Mlxipl	Hpd	1.6408516606126156	1.6986412276764895E-10
Spi1	Irx3os	1.6818023545262846	1.6986412276764895E-10
Nr3c1	Klf5	1.3053992032820056	2.1949162487544527E-5
Prdm1	Mmrn2	2.1638762504387765	1.6986412276764895E-10
Sox17	She	1.872606085787617	1.6986412276764895E-10
Gli1	Mall	2.1806187704690374	1.6986412276764895E-10
Cux2	Gm2245	1.5868513761057754	9.229284003708926E-9
